0,1,2
Reply," '.@jessebwatters on @POTUS\' performance 1 year after historic election win: ""[He chose] Gorsuch, you have MS-13 bein\xe2\x80\xa6 https://t.co/Mq76Gxp7Tn' '@FoxNews @trumps_feed @jessebwatters @POTUS .@jessebwatters is an idiot who makes fun of #Chinese people. Also all\xe2\x80\xa6 https://t.co/T0Ty3oCbUJ'",-1
Tweet, '^^^^ Check out the last page on the disclosure chart. \nhttps://t.co/U7r6LI3Oba',1
Reply, '^^^^ Check out the last page on the disclosure chart. \nhttps://t.co/U7r6LI3Oba' '@counterchekist \xf0\x9f\x91\x86\xf0\x9f\x8f\xbcNICE DIGGING\xf0\x9f\x91\x86\xf0\x9f\x8f\xbc\n\nPROOF that Team\xf0\x9f\x87\xb7\xf0\x9f\x87\xbaTrump hanger-on \xe2\x80\x9cSheriff\xe2\x80\x9d Clarke took cash from #Russia\xe2\x80\xbc\xef\xb8\x8f\n\n(Hint\xe2\x80\xa6 https://t.co/QFddX9P8dA',-1
Tweet," '@Nathanlukens @Katvat77 Hey, I\xef\xb8\x8f just wanna #maga! Don\xe2\x80\x99t hate!'",1
Reply," '@Nathanlukens @Katvat77 Hey, I\xef\xb8\x8f just wanna #maga! Don\xe2\x80\x99t hate!' '@jaquorumfox @Katvat77 Questioning you\xe2\x80\x99re self won\xe2\x80\x99t make it better. My grandmother integrated from New Mexico to T\xe2\x80\xa6 https://t.co/Xh1uz8pZDJ'",1
Tweet, '@realDonaldTrump @POTUS There is absolutely no doubt: President Trump is the worst president in modern history. And\xe2\x80\xa6 https://t.co/fh49gL3ZVH',-1
Reply," '@realDonaldTrump @POTUS There is absolutely no doubt: President Trump is the worst president in modern history. And\xe2\x80\xa6 https://t.co/fh49gL3ZVH' ""@RepAdamSchiff @realDonaldTrump @POTUS That's quite a rant. You are the worst congressman in history and here's why\xe2\x80\xa6 https://t.co/pnTl6JNVxq""",1
Tweet, 'Exclusive: Buzzfeed subpoenaed DNC in attempt to verify Dossier allegations https://t.co/azQfPZJvw1',-1
Reply, 'Exclusive: Buzzfeed subpoenaed DNC in attempt to verify Dossier allegations https://t.co/azQfPZJvw1' '@janawinter Interesting but #Russia doesnt own US elections Israel does https://t.co/APJFwxNbql Also see\xe2\x80\xa6 https://t.co/dAse9v9oII',-1
Tweet," ""Former top Trump official: I forgot about crucial Russia email because it was Father's Day  | via @thinkprogress\nhttps://t.co/umMZrwlaaH""",1
Reply," ""Former top Trump official: I forgot about crucial Russia email because it was Father's Day  | via @thinkprogress\nhttps://t.co/umMZrwlaaH"" '@SafetyPinDaily @thinkprogress You\xe2\x80\x99re going to remember each email when you\xe2\x80\x99re in prison for your treason, getting\xe2\x80\xa6 https://t.co/cm9mA7FvPU'",-1
Tweet, '@realhumanrights @BuckTurgidson79 @UPI I\xe2\x80\x99m all for it\nBut I\xe2\x80\x99m also from former Soviet Union and know firsthand all\xe2\x80\xa6 https://t.co/45ql853Z63',1
Reply," '@realhumanrights @BuckTurgidson79 @UPI I\xe2\x80\x99m all for it\nBut I\xe2\x80\x99m also from former Soviet Union and know firsthand all\xe2\x80\xa6 https://t.co/45ql853Z63' '@Viatcheslavsos3 @BuckTurgidson79 @UPI Mr. Saul, then certainly anyone from the former #USSR knows exactly how impo\xe2\x80\xa6 https://t.co/x7dEGhA0r3'",1
Tweet," 'Russia\xe2\x80\x99s influence over North Korea limited, analyst says https://t.co/YJz1iiWwph via @upi'",1
Reply," 'Russia\xe2\x80\x99s influence over North Korea limited, analyst says https://t.co/YJz1iiWwph via @upi' '@BuckTurgidson79 @UPI Might add to UPI, your #journalists are quite capable of asking the tough questions to anyone\xe2\x80\xa6 https://t.co/FBWUS4cGsa'",1
Reply," 'Russia\xe2\x80\x99s influence over North Korea limited, analyst says https://t.co/YJz1iiWwph via @upi' '@BuckTurgidson79 @UPI Might add to UPI, your #journalists are quite capable of asking the tough questions to anyone\xe2\x80\xa6 https://t.co/FBWUS4cGsa' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8'",1
Tweet," ""Tucker's Donna Brazile interview continues after the break""",1
Reply," ""Tucker's Donna Brazile interview continues after the break"" '@TuckerCarlson We were hacked it happened #Russia #Russia #Russia #Russia #Russia https://t.co/ItJWK6SXse'",-1
Tweet," 'Her father mentored Vladimir Putin. She made it big as a socialite and reality TV star. Now, Ksenia Sobchak wants t\xe2\x80\xa6 https://t.co/nei8LiHdcU'",1
Reply," 'Her father mentored Vladimir Putin. She made it big as a socialite and reality TV star. Now, Ksenia Sobchak wants t\xe2\x80\xa6 https://t.co/nei8LiHdcU' '@CNN #rhetoric #duopoly #falsechoice #media #Russia'",-1
Tweet, 'President Trump has spent the last year making historic progress and working hard for the American people:\xe2\x80\xa6 https://t.co/ix1gxzWppX',1
Reply," 'President Trump has spent the last year making historic progress and working hard for the American people:\xe2\x80\xa6 https://t.co/ix1gxzWppX' '@WhiteHouse More Nazis in the streets, more indictments and corruption, more #Russia...\n\nAre we Winning yet???\n\n#dotus'",-1
Tweet, '@be4life101 @RobinBrenizer @WhoIsDEF @graceslick77 @KingIvan @littleredblog MARCH OF THE NASTY?\nWho Told You To Twe\xe2\x80\xa6 https://t.co/IoDRymwbFx',-1
Reply, '@be4life101 @RobinBrenizer @WhoIsDEF @graceslick77 @KingIvan @littleredblog MARCH OF THE NASTY?\nWho Told You To Twe\xe2\x80\xa6 https://t.co/IoDRymwbFx' '@be4life101 @RobinBrenizer @WhoIsDEF @graceslick77 @KingIvan @littleredblog @realDonaldTrump I Have To Watch\xe2\x80\xa6 https://t.co/Bq6AyvNLWi',1
Tweet," '""This administration is categorically destroying the Department of State,"" say two former ambassadors. \n\nhttps://t.co/eZhartaJ1Y'",-1
Reply," '""This administration is categorically destroying the Department of State,"" say two former ambassadors. \n\nhttps://t.co/eZhartaJ1Y' '@ForeignPolicy #Russia #Collusion'",1
Tweet," ""So, wait, it wasn't a landscaping dispute after all?\n\nhttps://t.co/hvRoumK6Lu""",1
Reply," ""So, wait, it wasn't a landscaping dispute after all?\n\nhttps://t.co/hvRoumK6Lu"" '@CillizzaCNN I held out for a long time, but these past few weeks, between #Russia, Hollywood sexual harassment/ass\xe2\x80\xa6 https://t.co/xQDYHvR6DT'",-1
Tweet, '@RobinBrenizer The #SkanKKK MARCH of the NASTY....#ThankYouHillary \nGo Trump Girls!  They Have REAL CLASS... https://t.co/KijkaivE4n',1
Reply, '@RobinBrenizer The #SkanKKK MARCH of the NASTY....#ThankYouHillary \nGo Trump Girls!  They Have REAL CLASS... https://t.co/KijkaivE4n' '@be4life101 @RobinBrenizer @WhoIsDEF @graceslick77 @KingIvan @littleredblog MARCH OF THE NASTY?\nWho Told You To Twe\xe2\x80\xa6 https://t.co/IoDRymwbFx',-1
Tweet, 'https://t.co/qXxitA3a6Q @purplhaze42 @tcaLdarez @rico_hands @PSogeco @Laizesfaire @rk70534 @wherepond @TanyaKasim\xe2\x80\xa6 https://t.co/DznYvgWjDQ',1
Reply, 'https://t.co/qXxitA3a6Q @purplhaze42 @tcaLdarez @rico_hands @PSogeco @Laizesfaire @rk70534 @wherepond @TanyaKasim\xe2\x80\xa6 https://t.co/DznYvgWjDQ' '@MadzXdan @purplhaze42 @tcaLdarez @rico_hands @PSogeco @Laizesfaire @rk70534 @wherepond @TanyaKasim @Saanieboy69\xe2\x80\xa6 https://t.co/McJ2Qe4DoU',1
Tweet," '@dj73104 @FoxNews @SenSchumer What ever dude.i wonder if ur still going to say that same thing if the dnc,and Hilla\xe2\x80\xa6 https://t.co/1mOOPbbfra'",1
Reply," '@dj73104 @FoxNews @SenSchumer What ever dude.i wonder if ur still going to say that same thing if the dnc,and Hilla\xe2\x80\xa6 https://t.co/1mOOPbbfra' ""@jimmyOsborn13 @FoxNews @SenSchumer Why wouldn't I? If #Hillary gave the country to the #Russians I would go after\xe2\x80\xa6 https://t.co/tKEcserpTs""",-1
Tweet," '""We have an equally serious approach to involving small and medium-sized businesses in APEC economic integration pr\xe2\x80\xa6 https://t.co/LSDT4imf2h'",1
Reply," '""We have an equally serious approach to involving small and medium-sized businesses in APEC economic integration pr\xe2\x80\xa6 https://t.co/LSDT4imf2h' '#APEC #APEC2017 #VladimirPutin #Russia #AsiaPacificRegion'",1
Tweet, '.@VP: It\xe2\x80\x99s been a year of action. It\xe2\x80\x99s been a year of results. And it\xe2\x80\x99s been a year that will be remembered as the\xe2\x80\xa6 https://t.co/iubgwiBNc6',1
Reply, '.@VP: It\xe2\x80\x99s been a year of action. It\xe2\x80\x99s been a year of results. And it\xe2\x80\x99s been a year that will be remembered as the\xe2\x80\xa6 https://t.co/iubgwiBNc6' '@WhiteHouse @VP It\xe2\x80\x99s been a year of NOTHING. Nothing but #russia drip drip drip. You\xe2\x80\x99ll be saying bye soon #impeachment',-1
Tweet, 'Sergeant Joshua Berry was wounded during the Ft. Hood terror attack -- which the Obama Admin initially deemed to be\xe2\x80\xa6 https://t.co/Y0kl9zHFTj',-1
Reply," 'Sergeant Joshua Berry was wounded during the Ft. Hood terror attack -- which the Obama Admin initially deemed to be\xe2\x80\xa6 https://t.co/Y0kl9zHFTj' '@JudicialWatch Terriosm at FORT HOOD! OBAMA ADMINISTRATION TERRORISTS! Gun running, National Security risk, #UraniumOne #Russia'",-1
Tweet, 'Happy #MAGAversary this is Kai w/ grandpa @realDonaldTrump at about 3 am one year ago today. The latest she had eve\xe2\x80\xa6 https://t.co/Z8dh8VKaxS',1
Reply, 'Happy #MAGAversary this is Kai w/ grandpa @realDonaldTrump at about 3 am one year ago today. The latest she had eve\xe2\x80\xa6 https://t.co/Z8dh8VKaxS' '@DonaldJTrumpJr @realDonaldTrump Awww...  So cute!  Has she ever been to #Russia ?? https://t.co/RE8NEdg3sf',1
Reply, 'Happy #MAGAversary this is Kai w/ grandpa @realDonaldTrump at about 3 am one year ago today. The latest she had eve\xe2\x80\xa6 https://t.co/Z8dh8VKaxS' '@DonaldJTrumpJr @realDonaldTrump Awww...  So cute!  Has she ever been to #Russia ?? https://t.co/RE8NEdg3sf' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8',1
Tweet," 'Promises made, promises kept. #MAGA https://t.co/iArOjaUjxS'",1
Reply," 'Promises made, promises kept. #MAGA https://t.co/iArOjaUjxS' '@GOP I can\xe2\x80\x99t believe your not talking about all the winning last night. #@NRAblood$ #russia #fakefoxnews'",-1
Tweet, 'Jared Kushner might not be telling the truth about Russia https://t.co/YhvY3U1VOP https://t.co/yymoU3Kcui',-1
Reply, 'Jared Kushner might not be telling the truth about Russia https://t.co/YhvY3U1VOP https://t.co/yymoU3Kcui' '@Newsweek #duh. I yield by remaining characters. #JaredKushner #trump #russia #280',-1
Tweet," '@lynneebrown @soonergrunt @daveweigel Yes, he ran as a Democrat, and he also received almost no support from the De\xe2\x80\xa6 https://t.co/VeD5pUqVp7'",-1
Reply," '@lynneebrown @soonergrunt @daveweigel Yes, he ran as a Democrat, and he also received almost no support from the De\xe2\x80\xa6 https://t.co/VeD5pUqVp7' '@SGTUtah @lynneebrown @soonergrunt @daveweigel #Russia ""Wanna guess where most of his organizational support came from?""\n#berniebot'",1
Tweet, '\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/aAVKaPy28R',1
Reply, '\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/aAVKaPy28R' '@mariaramirezNY @andrewkimmel @realDonaldTrump Scream at #Russia.',1
Tweet, 'Initially scheduled for Nov. 18 Congress of Syrian National Dialog has been postponed. #Turkey expressed its concer\xe2\x80\xa6 https://t.co/EJ5KXJGuJX',-1
Reply, 'Initially scheduled for Nov. 18 Congress of Syrian National Dialog has been postponed. #Turkey expressed its concer\xe2\x80\xa6 https://t.co/EJ5KXJGuJX' '@AleksKhlebnikov #Russia has to let spoken its arms again the servants of these unaffordable liers (#Turkey and\xe2\x80\xa6 https://t.co/7fjbDVmTh ',-1
Reply, 'Initially scheduled for Nov. 18 Congress of Syrian National Dialog has been postponed. #Turkey expressed its concer\xe2\x80\xa6 https://t.co/EJ5KXJGuJX' '@AleksKhlebnikov #Russia has to let spoken its arms again the servants of these unaffordable liers (#Turkey and\xe2\x80\xa6 https://t.co/7fjbDVmTh ' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8',1
Tweet," ""Russia's war against Ukraine may never end\xe2\x80\x94here's why: https://t.co/xAYRhABQio https://t.co/QS3kmei2dz""",-1
Reply," ""Russia's war against Ukraine may never end\xe2\x80\x94here's why: https://t.co/xAYRhABQio https://t.co/QS3kmei2dz"" '@AtlanticCouncil #Russia should have been stripped of its veto power in #UN long time ago'",-1
Tweet," 'New report breaks down the insidious Israel lobby in the European Union, &amp; how they grow with the support of right\xe2\x80\xa6 https://t.co/E5cPgEuv5x'",-1
Reply," 'New report breaks down the insidious Israel lobby in the European Union, &amp; how they grow with the support of right\xe2\x80\xa6 https://t.co/E5cPgEuv5x' '@PalestineExists Jewish Lobby pushed NATO to #Russia in Ukraine with these meddlers https://t.co/X7AS85Dw20 promoti\xe2\x80\xa6 https://t.co/GAmoZ9rANC'",-1
Tweet," '#SaudiArabia sponsored meeting of #Syria opposition groups comes against #Russia\'s initiated ""Congress of Syrian na\xe2\x80\xa6 https://t.co/iYcYSPcqVP'",1
Reply," '#SaudiArabia sponsored meeting of #Syria opposition groups comes against #Russia\'s initiated ""Congress of Syrian na\xe2\x80\xa6 https://t.co/iYcYSPcqVP' 'Initially scheduled for Nov. 18 Congress of Syrian National Dialog has been postponed. #Turkey expressed its concer\xe2\x80\xa6 https://t.co/EJ5KXJGuJX'",-1
Tweet, 'Check out who reported for jury duty in Chicago today! https://t.co/TcLEWodgTh',1
Reply, 'Check out who reported for jury duty in Chicago today! https://t.co/TcLEWodgTh' '@CBSLA put him on the manafort case #russia',1
Tweet," ""@roofer_fl @The_Only_Kee @PrisonPlanet Yes mate. I'm crushed. What does Liberal math even mean?""",-1
Reply," ""@roofer_fl @The_Only_Kee @PrisonPlanet Yes mate. I'm crushed. What does Liberal math even mean?"" '@LukeWeeks90 @roofer_fl @PrisonPlanet Oh sorry I mean #russia'",-1
Tweet," "".@IntwinRu Hey guys, #DYK\ndat 4 some reason you're actually\nusing #SRB Cyrillic transliteration 4\n#TwinPeaks- [ \xd0\xa2\xd0\xb2\xd0\xb8\xe2\x80\xa6 https://t.co/W31AzxVBsQ""",1
Reply," "".@IntwinRu Hey guys, #DYK\ndat 4 some reason you're actually\nusing #SRB Cyrillic transliteration 4\n#TwinPeaks- [ \xd0\xa2\xd0\xb2\xd0\xb8\xe2\x80\xa6 https://t.co/W31AzxVBsQ"" '@IntwinRu ...while this is flattering 2 Serbs,\nit may come off as agressive 2\nRussians, cuz Serbian Cyrillic we\nuse\xe2\x80\xa6 https://t.co/3fGkjUDXuM'",-1
Tweet," ""CBS News has learned that President Trump's Justice Dept. told AT&amp;T during a meeting on Monday that for the deal to\xe2\x80\xa6 https://t.co/is88yf4fXJ""",1
Reply," ""CBS News has learned that President Trump's Justice Dept. told AT&amp;T during a meeting on Monday that for the deal to\xe2\x80\xa6 https://t.co/is88yf4fXJ"" '@CBSNews @juliannagoldman @CNN @washingtonpost @LastWeekTonight @GOP @DNC #corrupt #swamp #abuseofpower\xe2\x80\xa6 https://t.co/thPTUFmkb9'",-1
Tweet," ""Former Bill Clinton adviser to Fox News host: I'm never coming back on this show https://t.co/0ZNTKADMJZ https://t.co/rJUWLwTvWa""",-1
Reply," ""Former Bill Clinton adviser to Fox News host: I'm never coming back on this show https://t.co/0ZNTKADMJZ https://t.co/rJUWLwTvWa"" '@thehill @SimonWDC You were too kind! \n@FoxNews is so full of crap. Worse tha State Media In #Russia they drive\xe2\x80\xa6 https://t.co/ueXln65G28'",-1
Tweet," ""#Putin's MidEast envoy Bogdanov had a phone talk w/#SaudiArabia FM @AdelAljubeir. #Russia supported KSA initiative\xe2\x80\xa6 https://t.co/jX8Y4hiyEv""",1
Reply," ""#Putin's MidEast envoy Bogdanov had a phone talk w/#SaudiArabia FM @AdelAljubeir. #Russia supported KSA initiative\xe2\x80\xa6 https://t.co/jX8Y4hiyEv"" '#SaudiArabia sponsored meeting of #Syria opposition groups comes against #Russia\'s initiated ""Congress of Syrian na\xe2\x80\xa6 https://t.co/iYcYSPcqVP'",-1
Reply," ""#Putin's MidEast envoy Bogdanov had a phone talk w/#SaudiArabia FM @AdelAljubeir. #Russia supported KSA initiative\xe2\x80\xa6 https://t.co/jX8Y4hiyEv"" '#SaudiArabia sponsored meeting of #Syria opposition groups comes against #Russia\'s initiated ""Congress of Syrian na\xe2\x80\xa6 https://t.co/iYcYSPcqVP' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8'",1
Tweet," '@defenestrate161 Most of us know this. We need to fix problem, impeach Trump kick out his cronies &amp; elect people wh\xe2\x80\xa6 https://t.co/QHxpOStot '",1
Reply," '@defenestrate161 Most of us know this. We need to fix problem, impeach Trump kick out his cronies &amp; elect people wh\xe2\x80\xa6 https://t.co/QHxpOStot ' ""@nlvalcke really?\ndoes *most* of Resistance know that #CrossCheck -by itself- stole 2016 Election?\nwhy aren't we pu\xe2\x80\xa6 https://t.co/e2YX6zqJUU""",-1
Tweet," '@Haikatrine @JoyMitc12712055 @StillLes4Hill @donnabrazile She more donations from everyone, she literally funded in\xe2\x80\xa6 https://t.co/bvSyITq4Nz'",1
Reply," '@Haikatrine @JoyMitc12712055 @StillLes4Hill @donnabrazile She more donations from everyone, she literally funded in\xe2\x80\xa6 https://t.co/bvSyITq4Nz' '@AureliaGroup @Haikatrine @JoyMitc12712055 @StillLes4Hill @donnabrazile Now Lanie you know that was #UraniumOne $$\xe2\x80\xa6 https://t.co/LDlQcDTvVu'",1
Tweet," ""@LeonardLopate @bgzimmer I've always suspected that Frederick Drumpf chose the name Trump deliberately, for all its\xe2\x80\xa6 https://t.co/V2hLSkG8Kv""",-1
Reply," ""@LeonardLopate @bgzimmer I've always suspected that Frederick Drumpf chose the name Trump deliberately, for all its\xe2\x80\xa6 https://t.co/V2hLSkG8Kv"" ""@Kressel__H @LeonardLopate @bgzimmer It is starting to look like Mueller was another of Trump's trumps! Is this sti\xe2\x80\xa6 https://t.co/RjvU00FDr9""",1
Tweet," 'Rep. Matt Gaetz, who introduced legislation to pressure Mueller to resign, said on the House floor earlier that \xe2\x80\x9cwe\xe2\x80\xa6 https://t.co/u9XgVu7fg7'",1
Reply," 'Rep. Matt Gaetz, who introduced legislation to pressure Mueller to resign, said on the House floor earlier that \xe2\x80\x9cwe\xe2\x80\xa6 https://t.co/u9XgVu7fg7' '@NatashaBertrand He\xe2\x80\x99s right about the coup part, juts wrong about who did it...it was Donny Boy and his crew #Russia'",-1
Tweet," ""'People have to watch him': The CIA reportedly suspects its director could try to shield Trump from the Russia probe https://t.co/7jljbCNYIP""",-1
Reply," ""'People have to watch him': The CIA reportedly suspects its director could try to shield Trump from the Russia probe https://t.co/7jljbCNYIP"" '@dashingclaire @LASWestCoaster He could also give our SECRETS to an adversary. #Russia'",-1
Tweet, '@Alter_me @djxaviermaxwell @GomezReporting @Foecuz @_Bayleigh_ @MoisesPayret @donnabrazile I\xe2\x80\x99m sick of it too. It\xe2\x80\x99s\xe2\x80\xa6 https://t.co/pFkprSOwi5',1
Reply, '@Alter_me @djxaviermaxwell @GomezReporting @Foecuz @_Bayleigh_ @MoisesPayret @donnabrazile I\xe2\x80\x99m sick of it too. It\xe2\x80\x99s\xe2\x80\xa6 https://t.co/pFkprSOwi5' '@Barkforlove1 @Alter_me @GomezReporting @Foecuz @_Bayleigh_ @MoisesPayret @donnabrazile Nope Russia had nothing to\xe2\x80\xa6 https://t.co/x2SBQ8u6cH',1
Tweet, 'Donna Brazile Drops ANOTHER Nuke \xe2\x80\x93 This Time on Barack Hussein Obama\nhttps://t.co/8XdVBrSYNm\n#MAGA #Patriots\xe2\x80\xa6 https://t.co/QaOecPNEP3',-1
Reply, 'Donna Brazile Drops ANOTHER Nuke \xe2\x80\x93 This Time on Barack Hussein Obama\nhttps://t.co/8XdVBrSYNm\n#MAGA #Patriots\xe2\x80\xa6 https://t.co/QaOecPNEP3' '@PamelaMoriss @SonyaShuler Not only did #Russia $$$ laundered through @ClintonFoundat Buy the @DNC for\xe2\x80\xa6 https://t.co/7WzNm37uCT',-1
Tweet," ""The FBI &amp; DOJ have been covering for Hillary's crimes. We need an investigation into how the Clinton Email investig\xe2\x80\xa6 https://t.co/sUvn0WbZkE""",-1
Reply," ""The FBI &amp; DOJ have been covering for Hillary's crimes. We need an investigation into how the Clinton Email investig\xe2\x80\xa6 https://t.co/sUvn0WbZkE"" '@SLandinSoCal We need a full and open #email, #Russia #Clinton, #DNC #uranium investigation and investigate the cor\xe2\x80\xa6 https://t.co/AFpx0GzvMx'",-1
Tweet, 'Promote your message to an interested audience. https://t.co/yM1LWQB3MY',1
Reply," 'Promote your message to an interested audience. https://t.co/yM1LWQB3MY' ""@TwitterBusiness Comon Corporate World!..\n\n@Twitter needs your help! Buy an ad!\n\nI mean, it's not every day your bi\xe2\x80\xa6 https://t.co/E6A8AvJIqA""",1
Tweet, '@Kevin_FTW @hazmat50213 @FoxNews @SebGorka not even a democrat - more like a ruskie',-1
Reply, '@Kevin_FTW @hazmat50213 @FoxNews @SebGorka not even a democrat - more like a ruskie' '@tahoe180 @hazmat50213 @FoxNews @SebGorka He was not #Russia\n\nHis name was #SethRich\n\nDonna Brazile named Him\n\nOnly\xe2\x80\xa6 https://t.co/EpDzyvKcnL',1
