0,1,2
Reply," 'There\'s nothing ""America First"" about taking the word of KGB colonel over US intelligence community. There\'s no ""pr\xe2\x80\xa6 https://t.co/sCCHmjTI4U' '@SenJohnMcCain Thank @SenJohnMcCain. I thank you for your service to this country. The USA is in now in the most di\xe2\x80\xa6 https://t.co/1gwx3C8hDU' 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6' 'Yeah, seriously- to those who admire #Trump...really? Really, truly?! And #GOP... WTF?! https://t.co/MrdBKam2q6'",1
Reply," 'There\'s nothing ""America First"" about taking the word of KGB colonel over US intelligence community. There\'s no ""pr\xe2\x80\xa6 https://t.co/sCCHmjTI4U' '@SenJohnMcCain Thank @SenJohnMcCain. I thank you for your service to this country. The USA is in now in the most di\xe2\x80\xa6 https://t.co/1gwx3C8hDU' 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6' 'Yeah, seriously- to those who admire #Trump...really? Really, truly?! And #GOP... WTF?! https://t.co/MrdBKam2q6' '#Trump #Colorado #Hawaii #Virginia https://t.co/VYOBY4PNkA'",1
Reply," 'There\'s nothing ""America First"" about taking the word of KGB colonel over US intelligence community. There\'s no ""pr\xe2\x80\xa6 https://t.co/sCCHmjTI4U' '@SenJohnMcCain Thank @SenJohnMcCain. I thank you for your service to this country. The USA is in now in the most di\xe2\x80\xa6 https://t.co/1gwx3C8hDU' 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6' 'Yeah, seriously- to those who admire #Trump...really? Really, truly?! And #GOP... WTF?! https://t.co/MrdBKam2q6' '#Trump #Colorado #Hawaii #Virginia https://t.co/VYOBY4PNkA' 'RT @amjoyshow: .@ERICSWALWELL: #Trump has betrayed the Intelligence Committee, his oath to protect and defend the country, and is siding wi\xe2\x80\xa6'",-1
Reply," 'There\'s nothing ""America First"" about taking the word of KGB colonel over US intelligence community. There\'s no ""pr\xe2\x80\xa6 https://t.co/sCCHmjTI4U' '@SenJohnMcCain Thank @SenJohnMcCain. I thank you for your service to this country. The USA is in now in the most di\xe2\x80\xa6 https://t.co/1gwx3C8hDU' 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6' 'Yeah, seriously- to those who admire #Trump...really? Really, truly?! And #GOP... WTF?! https://t.co/MrdBKam2q6' '#Trump #Colorado #Hawaii #Virginia https://t.co/VYOBY4PNkA' 'RT @amjoyshow: .@ERICSWALWELL: #Trump has betrayed the Intelligence Committee, his oath to protect and defend the country, and is siding wi\xe2\x80\xa6' 'Top Officials 11 Countries Reach #Trade Agreement Deal\nDoes NOT involve #Trump/US\n#Australia #Brunei #Canada #Chile\xe2\x80\xa6 https://t.co/t0TniFrPhS'",1
Reply," 'There\'s nothing ""America First"" about taking the word of KGB colonel over US intelligence community. There\'s no ""pr\xe2\x80\xa6 https://t.co/sCCHmjTI4U' '@SenJohnMcCain Thank @SenJohnMcCain. I thank you for your service to this country. The USA is in now in the most di\xe2\x80\xa6 https://t.co/1gwx3C8hDU' 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6' 'Yeah, seriously- to those who admire #Trump...really? Really, truly?! And #GOP... WTF?! https://t.co/MrdBKam2q6' '#Trump #Colorado #Hawaii #Virginia https://t.co/VYOBY4PNkA' 'RT @amjoyshow: .@ERICSWALWELL: #Trump has betrayed the Intelligence Committee, his oath to protect and defend the country, and is siding wi\xe2\x80\xa6' 'Top Officials 11 Countries Reach #Trade Agreement Deal\nDoes NOT involve #Trump/US\n#Australia #Brunei #Canada #Chile\xe2\x80\xa6 https://t.co/t0TniFrPhS' 'US President Donald #Trump tells his Vietnamese counterpart why he was a #pussy #ass #vietnam #draftdoger with 5 Dr\xe2\x80\xa6 https://t.co/cORAI6MAFl'",-1
Reply," 'There\'s nothing ""America First"" about taking the word of KGB colonel over US intelligence community. There\'s no ""pr\xe2\x80\xa6 https://t.co/sCCHmjTI4U' '@SenJohnMcCain Thank @SenJohnMcCain. I thank you for your service to this country. The USA is in now in the most di\xe2\x80\xa6 https://t.co/1gwx3C8hDU' 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6' 'Yeah, seriously- to those who admire #Trump...really? Really, truly?! And #GOP... WTF?! https://t.co/MrdBKam2q6' '#Trump #Colorado #Hawaii #Virginia https://t.co/VYOBY4PNkA' 'RT @amjoyshow: .@ERICSWALWELL: #Trump has betrayed the Intelligence Committee, his oath to protect and defend the country, and is siding wi\xe2\x80\xa6' 'Top Officials 11 Countries Reach #Trade Agreement Deal\nDoes NOT involve #Trump/US\n#Australia #Brunei #Canada #Chile\xe2\x80\xa6 https://t.co/t0TniFrPhS' 'US President Donald #Trump tells his Vietnamese counterpart why he was a #pussy #ass #vietnam #draftdoger with 5 Dr\xe2\x80\xa6 https://t.co/cORAI6MAFl' '@ChrisHo01441969 @AGameWins @PoliticoCharlie @POLITICO_Steve @POTUS Never to late to sign up and fight for #trump.\xe2\x80\xa6 https://t.co/TtT9Ru289p'",1
Tweet," 'The Trump team built their campaign with rallying cries to \xe2\x80\x98drain the swamp\xe2\x80\x99, \xe2\x80\x98lock up crooked Hillary\xe2\x80\x99, and \xe2\x80\x98MAGA\xe2\x80\x99\xe2\x80\xa6 https://t.co/i2g8RXurIK'",-1
Reply," 'The Trump team built their campaign with rallying cries to \xe2\x80\x98drain the swamp\xe2\x80\x99, \xe2\x80\x98lock up crooked Hillary\xe2\x80\x99, and \xe2\x80\x98MAGA\xe2\x80\x99\xe2\x80\xa6 https://t.co/i2g8RXurIK' '@krassenstein Jobs, unemployment rate, stock market, no more funding rebels or destabilizing countries, GDP, Saudi\xe2\x80\xa6 https://t.co/YT8EDr2oIo'",-1
Tweet," 'Trump on Kim Jong Un: ""I try so hard to be friends.""\nTrump on Putin/Russia: ""Having a good relationship is a good t\xe2\x80\xa6 https://t.co/PpqAK149zf'",1
Reply," 'Trump on Kim Jong Un: ""I try so hard to be friends.""\nTrump on Putin/Russia: ""Having a good relationship is a good t\xe2\x80\xa6 https://t.co/PpqAK149zf' '@RVAwonk #Trump won the election on a support base that is married to hater/fools ideology'",1
Tweet," ""@NIckWilson12106 @iam_seanbond @RoseLyn47763095 @TomWellborn @ChrissyDyess @JeffFlake I'm from no party, loser.""",-1
Reply," ""@NIckWilson12106 @iam_seanbond @RoseLyn47763095 @TomWellborn @ChrissyDyess @JeffFlake I'm from no party, loser."" '@jsquidstew @NIckWilson12106 @RoseLyn47763095 @TomWellborn @ChrissyDyess @JeffFlake Poor Nick... Can you believe it\xe2\x80\xa6 https://t.co/YNwfqzq457'",1
Tweet," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4'",1
Reply," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4' ""@realDonaldTrump Bernie Sanders Says Trump Has Never Met an Authoritarian Leader He Hasn't Liked - Trump praised Fi\xe2\x80\xa6 https://t.co/H0W4lRtUJP""",-1
Reply," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4' ""@realDonaldTrump Bernie Sanders Says Trump Has Never Met an Authoritarian Leader He Hasn't Liked - Trump praised Fi\xe2\x80\xa6 https://t.co/H0W4lRtUJP"" 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6'",1
Reply," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4' ""@realDonaldTrump Bernie Sanders Says Trump Has Never Met an Authoritarian Leader He Hasn't Liked - Trump praised Fi\xe2\x80\xa6 https://t.co/H0W4lRtUJP"" 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI""",1
Reply," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4' ""@realDonaldTrump Bernie Sanders Says Trump Has Never Met an Authoritarian Leader He Hasn't Liked - Trump praised Fi\xe2\x80\xa6 https://t.co/H0W4lRtUJP"" 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6'",1
Reply," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4' ""@realDonaldTrump Bernie Sanders Says Trump Has Never Met an Authoritarian Leader He Hasn't Liked - Trump praised Fi\xe2\x80\xa6 https://t.co/H0W4lRtUJP"" 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6'",1
Reply," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4' ""@realDonaldTrump Bernie Sanders Says Trump Has Never Met an Authoritarian Leader He Hasn't Liked - Trump praised Fi\xe2\x80\xa6 https://t.co/H0W4lRtUJP"" 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6'",1
Reply," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4' ""@realDonaldTrump Bernie Sanders Says Trump Has Never Met an Authoritarian Leader He Hasn't Liked - Trump praised Fi\xe2\x80\xa6 https://t.co/H0W4lRtUJP"" 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6' 'Yeah, seriously- to those who admire #Trump...really? Really, truly?! And #GOP... WTF?! https://t.co/MrdBKam2q6'",1
Reply," 'Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so\xe2\x80\xa6 https://t.co/PmsWNkH4r4' ""@realDonaldTrump Bernie Sanders Says Trump Has Never Met an Authoritarian Leader He Hasn't Liked - Trump praised Fi\xe2\x80\xa6 https://t.co/H0W4lRtUJP"" 'RT @jmr131229: @QuanqiuLianbo 2017\xe5\xb9\xb411\xe6\x9c\x8810\xe6\x97\xa515\xe7\x9c\x81\xe4\xbb\xbd #\xe6\xb3\x9b\xe4\xba\x9a \xe5\x8f\x97\xe5\xae\xb3\xe4\xba\xba\xe4\xbb\xa3\xe8\xa1\xa8\xe5\x9c\xa8\xe6\x98\x86\xe6\x98\x8e\xe5\xb8\x82\xe6\xb3\x95\xe9\x99\xa2\xe8\xbf\xbd\xe8\xae\xa8\xe8\xa1\x80\xe6\xb1\x97\xe9\x92\xb1 https://t.co/5zc31Wh5ae  @realDonaldTrump #XiJinping #Trump @PDChinese @\xe2\x80\xa6' ""#Trump's Obsession With 'Energy Dominance' Could Destroy the Arctic Refuge and Will Hasten Climate Brea...: Alternet https://t.co/fLGNWE8UhI"" 'RT @DonnaWR8: President Trump In Vietnam \xf0\x9f\x87\xbb\xf0\x9f\x87\xb3 \n\n@POTUS #Trump Arrives For Welcoming Ceremony At Presidential Palace \n\nOh...and he\xe2\x80\x99s looking f\xe2\x80\xa6' 'RT @kwilli1046: In 11 Days, there will be a ""Come to Jesus"" Meeting between #Trump &amp; #Sessions. He Must Enforce the Rule of Law &amp; #LockHerU\xe2\x80\xa6' 'RT @Deb4CongressNM: The @GOP budget &amp; tax plans will hurt already struggling Veterans &amp; their families. All so #Trump &amp; the wealthy can get\xe2\x80\xa6' 'Yeah, seriously- to those who admire #Trump...really? Really, truly?! And #GOP... WTF?! https://t.co/MrdBKam2q6' '#Trump #Colorado #Hawaii #Virginia https://t.co/VYOBY4PNkA'",1
